time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.113526210225,-0.0787139252529,17.297307691,6.24849268196,6.22745596812,0.0,0.330311075852,-0.175429802216,3.29080923411,-0.116521972949,-0.0390397946287,0.0,460.93270157375036,461.5819508440399,461.84191468392845,461.0955138041756
1.3800000000000008,0.134501575796,-0.0899814810948,17.4976954129,6.24134192438,6.22592000994,0.0,0.369038101023,-0.200862237723,3.38844862289,-0.12510182676,-0.00718028683007,0.0,445.55548996640846,448.15240262914085,447.53562447909,446.82395698517433
1.4400000000000008,0.157751774463,-0.102868461608,17.7026471222,6.23355272746,6.22538789553,0.0,0.406001796291,-0.229422510126,3.44306537092,-0.141479790751,-0.0124791742031,0.0,434.8177312563825,434.3736897979752,434.2309240831767,432.8386191990159
1.5000000000000009,0.183422985112,-0.117792470282,17.9141794958,6.22506278884,6.22426331692,0.0,0.449771807056,-0.26896380711,3.60743769699,-0.141537332837,-0.0358023757758,0.0,469.2738372331623,467.4598464594607,468.7845497335676,468.7625793300381
1.560000000000001,0.21155719302,-0.135085891392,18.1323008278,6.21656563267,6.22206936411,0.0,0.48822837447,-0.308281699075,3.66301669192,-0.141783455205,-0.0381379825999,0.0,435.5283714345983,435.3323287104906,436.7888107554521,436.7492243602908
1.620000000000001,0.24206019064,-0.15492365686,18.3540521441,6.20790047689,6.21984545457,0.0,0.528739753529,-0.353791472699,3.72838919641,-0.150286622158,-0.0350019651528,0.0,439.99267141126563,440.2515835066952,439.8419208439239,439.1172762048277
1.680000000000001,0.27523635302,-0.177904212566,18.5828348643,6.19915026822,6.217673799,0.0,0.577331101515,-0.413175147985,3.89701817163,-0.138170315227,-0.0386917472021,0.0,471.84863343054786,471.56317244134283,472.30796003727176,473.2229410092397
1.740000000000001,0.311211871993,-0.204429146739,18.8192142712,6.19087165139,6.21532717019,0.0,0.622061104483,-0.471786884635,3.98188297839,-0.137593422088,-0.0399611587969,0.0,447.61846906450495,447.5143958107748,448.56974775446065,448.59914853484344
1.8000000000000012,0.349921383348,-0.234642901717,19.0607204755,6.18235798317,6.21337665677,0.0,0.66844310259,-0.536141442839,4.0678881406,-0.15228331583,-0.0206981734557,0.0,448.7398281382908,450.30045483071336,449.7155409995581,448.5052615976889
1.8600000000000012,0.391699167293,-0.269258601003,19.3109256709,6.17381393664,6.21247945525,0.0,0.724212082206,-0.618664758481,4.27137918396,-0.127693829472,-0.00541148710341,0.0,485.51411896247413,486.6598622780301,484.2363363667795,486.0651977422015
1.9200000000000013,0.436594845217,-0.308641732489,19.5698858367,6.16585793709,6.21172782981,0.0,0.772324104351,-0.694845692557,4.36014938522,-0.144853607137,-0.0331862986197,0.0,453.94421754553986,451.70976709533863,453.8173311486996,452.4216671866813
1.9800000000000013,0.484064376751,-0.352211754717,19.8295508497,6.15714053923,6.20963041841,0.0,0.810161517956,-0.758188807291,4.29545495092,-0.146176189795,-0.0387556164619,0.0,404.386087920547,403.88336711685923,402.8428410982997,402.70107481947815
2.0400000000000014,0.534626236232,-0.401074868825,20.0958752095,6.14862877783,6.20721304699,0.0,0.875447436538,-0.871544915937,4.58066678689,-0.134400415153,-0.043547903838,0.0,511.9127501821801,511.5709947834537,510.7191850370982,511.5424985848426
2.1000000000000014,0.588475873076,-0.455732041654,20.3703102696,6.14068175277,6.20463023763,0.0,0.919755769805,-0.951042328271,4.56703993488,-0.128814507367,-0.042063317402,0.0,423.07956779117404,423.20626125673033,424.0197990756741,424.48240446470425
2.1600000000000015,0.644975937026,-0.51520311251,20.6432662433,6.13283050229,6.20159556451,0.0,0.963798334421,-1.03197764293,4.53144691114,-0.135276881663,-0.0789133625014,0.0,417.53105476822014,414.3008884566281,417.530783803659,416.94954491892696
2.2200000000000015,0.704709976914,-0.580640634911,20.9204576683,6.12423301432,6.19662285799,0.0,1.02781499143,-1.15008089731,4.70724506371,-0.168482243265,-0.0922951173316,0.0,484.1660355247835,483.15302536027735,484.5260406821522,482.0046415523365
2.2800000000000016,0.768364640059,-0.653298132377,21.2077259958,6.11549529217,6.19074353951,0.0,1.0945663864,-1.27272482554,4.86732889093,-0.11975154796,-0.112904435009,0.0,481.9865646724731,480.4186068697187,478.80541941737323,482.4789202147258
2.3400000000000016,0.835920893808,-0.733069296867,21.5020323633,6.10898458027,6.18472214937,0.0,1.15788919003,-1.38690284489,4.94224219765,-0.0923196872147,-0.0828196008216,0.0,456.09514551343045,458.4830402434132,455.8474912280594,458.0241404973233
2.4000000000000017,0.907275798066,-0.819614685245,21.7996608103,6.10321872919,6.17971701802,0.0,1.2210375974,-1.49841914246,4.97826341488,-0.104983044325,-0.0846443220569,0.0,445.80115975038154,445.64635649248027,447.05411436296356,446.01299828900295
2.4600000000000017,0.982750570438,-0.913370655541,22.101644831,6.09666710648,6.17457576353,0.0,1.29524537502,-1.6273279639,5.08703148396,-0.119319377958,-0.0878587567404,0.0,470.11732993749155,469.8625479817399,470.25264269783867,469.1306918864553
2.520000000000002,1.06267521608,-1.01481527126,22.4091283115,6.08932496826,6.16955952731,0.0,1.36935365825,-1.75477856969,5.16169454149,-0.129289962522,-0.0762268654505,0.0,460.9891697745798,461.90205042076,461.15644562013347,460.3550181187785
2.580000000000002,1.14713833517,-1.12405120257,22.7210226272,6.08181185534,6.16616492918,0.0,1.44638935679,-1.88707187614,5.23404828231,-0.118122592282,-0.0329190343153,0.0,460.02031012951454,463.43479607568554,461.6513453012616,462.51813379672666
2.640000000000002,1.23660800523,-1.24193335591,23.0399421606,6.0752577735,6.16481909901,0.0,1.53597613427,-2.04290243914,5.39542203933,-0.0956722980118,-0.00703753644334,0.0,488.8567773345921,490.7817512573605,489.98215291558415,491.63901355769923
2.700000000000002,1.33115187142,-1.36875201607,23.3658639035,6.0695576228,6.16469222969,0.0,1.61541977747,-2.18485655758,5.46793490158,-0.0936964600061,0.00625893252116,0.0,464.530077595294,465.57180162187296,466.53468527593026,466.68175943363417
2.760000000000002,1.43059931571,-1.50446148461,23.6972751833,6.06363134076,6.16484702665,0.0,1.69934374146,-2.33925185298,5.57818203315,-0.111575656537,-0.00603895726763,0.0,478.5118245192917,477.5745241178112,480.28146737276467,478.9154742904115
